income,loan_amount,debt_ratio,credit_score,years_employed,collections_flag,default
79300.0,8100.0,0.201,640.0,4.9,0,0
60800.0,9700.0,0.116,707.0,6.0,0,0
87400.0,20300.0,0.259,705.0,7.8,0,0
81400.0,46600.0,0.098,738.0,13.0,0,0
106000.0,56000.0,0.269,665.0,5.0,0,0
53400.0,5400.0,0.247,688.0,6.3,0,0
65700.0,30300.0,0.305,636.0,14.8,0,0
42800.0,6500.0,0.339,691.0,4.6,1,1
76900.0,28100.0,0.072,665.0,11.9,0,0
48300.0,13900.0,0.337,707.0,5.9,0,1
76800.0,39100.0,0.1,704.0,5.8,0,0
56200.0,19700.0,0.153,661.0,3.7,0,0
58300.0,27600.0,0.034,642.0,3.6,0,0
67100.0,30900.0,0.279,732.0,4.5,0,0
47700.0,26400.0,0.135,655.0,4.0,0,0
49000.0,21500.0,0.111,657.0,2.2,0,0
49800.0,21200.0,0.277,621.0,11.4,0,0
51200.0,14500.0,0.276,622.0,9.4,0,0
76900.0,27800.0,0.109,700.0,3.1,0,0
54000.0,8900.0,0.069,681.0,17.1,0,0
50600.0,25000.0,0.277,650.0,6.9,0,0
82300.0,9900.0,0.111,680.0,5.4,0,0
78600.0,12700.0,0.071,727.0,5.0,0,0
58400.0,18200.0,0.367,693.0,0.9,1,1
146000.0,46400.0,0.135,735.0,2.5,0,0
42800.0,25200.0,0.104,,5.0,0,0
108200.0,45900.0,0.218,624.0,1.9,1,1
67500.0,21600.0,0.061,662.0,0.7,0,0
87600.0,50500.0,0.214,685.0,3.3,1,1
55500.0,32200.0,0.268,783.0,0.5,0,0
92700.0,35600.0,0.206,701.0,6.6,0,0
43700.0,10600.0,0.175,705.0,3.7,0,0
81500.0,25100.0,0.244,600.0,16.4,0,0
67500.0,37900.0,0.066,623.0,11.4,0,0
84500.0,36300.0,0.265,670.0,4.5,0,0
52100.0,12500.0,0.236,578.0,1.8,1,1
71500.0,24900.0,0.065,747.0,5.7,0,0
46900.0,21100.0,0.143,743.0,8.4,0,0
54400.0,16800.0,0.224,628.0,11.2,0,0
56600.0,22500.0,0.168,659.0,9.1,0,0
49900.0,29900.0,0.197,695.0,6.2,0,0
52000.0,8700.0,0.122,669.0,8.1,1,1
40200.0,17700.0,0.137,638.0,12.9,0,0
59000.0,31600.0,0.365,658.0,9.1,0,0
102400.0,37700.0,0.112,700.0,5.6,0,0
166500.0,57700.0,0.155,708.0,5.1,0,0
46000.0,12000.0,0.151,655.0,6.2,0,0
47400.0,17200.0,0.112,590.0,5.6,0,0
69400.0,33100.0,0.347,683.0,3.4,0,0
73500.0,35500.0,0.18,717.0,2.7,0,0
39300.0,16400.0,0.288,811.0,14.2,0,0
27600.0,11400.0,0.045,720.0,1.1,0,0
67600.0,34000.0,0.243,702.0,11.7,0,0
98500.0,14200.0,0.158,667.0,1.9,0,0
101500.0,38200.0,0.297,640.0,6.4,1,1
61600.0,36400.0,0.023,624.0,5.5,0,0
100500.0,27000.0,0.214,609.0,18.5,0,0
58200.0,28500.0,0.374,707.0,22.4,0,0
37900.0,12100.0,0.206,,1.6,0,0
59000.0,14500.0,0.317,666.0,7.9,1,1
88700.0,26000.0,0.397,667.0,4.7,1,1
64700.0,33000.0,0.186,699.0,24.7,0,0
50700.0,20800.0,0.171,640.0,6.2,1,1
63000.0,29900.0,0.154,640.0,4.3,1,1
69500.0,19300.0,0.164,703.0,7.4,0,0
64900.0,16300.0,0.261,735.0,1.0,0,0
68700.0,13300.0,0.157,,4.3,0,0
70600.0,41500.0,0.29,719.0,15.6,0,0
89800.0,25600.0,0.34,708.0,14.6,0,0
64800.0,32300.0,0.3,635.0,11.6,0,0
58600.0,17300.0,0.407,588.0,1.1,1,1
70100.0,26200.0,0.331,776.0,1.0,0,0
76000.0,40400.0,0.222,654.0,6.8,1,1
33600.0,6900.0,0.151,649.0,9.5,1,1
92400.0,34400.0,0.229,715.0,3.4,1,1
112000.0,24900.0,0.068,804.0,0.7,0,0
62400.0,36900.0,0.163,694.0,9.5,0,0
76700.0,43000.0,0.166,755.0,1.7,0,0
47800.0,15800.0,0.27,632.0,6.0,0,0
78300.0,18600.0,0.25,788.0,13.3,0,0
46000.0,18700.0,0.186,576.0,4.9,1,1
65900.0,35100.0,0.245,678.0,4.4,0,0
75700.0,32000.0,0.329,666.0,13.2,0,0
47000.0,24400.0,0.086,654.0,4.1,0,0
42000.0,21800.0,0.259,692.0,9.2,1,1
54900.0,9700.0,0.05,805.0,4.8,0,0
50800.0,17300.0,0.275,676.0,4.2,0,0
55300.0,12400.0,0.304,692.0,6.5,0,0
42100.0,5400.0,0.238,628.0,1.4,0,0
90400.0,13400.0,0.159,710.0,19.7,0,0
56300.0,32800.0,0.058,686.0,7.7,0,0
72200.0,37900.0,0.186,659.0,4.4,0,0
35000.0,19300.0,0.167,573.0,1.7,1,1
50400.0,9200.0,0.23,705.0,6.9,0,0
108100.0,25300.0,0.154,711.0,9.0,0,0
45500.0,10700.0,0.177,595.0,6.5,0,0
68300.0,21600.0,0.248,665.0,10.7,0,0
128500.0,66300.0,0.266,562.0,3.5,1,1
61800.0,23200.0,0.071,753.0,5.1,0,0
104700.0,41400.0,0.321,719.0,2.9,0,0
45200.0,23700.0,0.233,643.0,1.1,0,0
52300.0,15200.0,0.105,593.0,7.2,0,0
60600.0,32500.0,0.12,726.0,12.4,0,0
51200.0,30500.0,0.303,688.0,10.5,0,0
69700.0,24100.0,0.14,743.0,7.5,0,0
33200.0,14200.0,0.277,683.0,9.5,1,1
42700.0,21200.0,0.341,,0.6,1,1
97700.0,19700.0,0.269,680.0,0.7,0,0
64500.0,18300.0,0.202,676.0,2.3,0,0
73300.0,9100.0,0.249,635.0,5.7,0,0
111300.0,64000.0,0.324,641.0,9.0,0,0
33500.0,11100.0,0.209,685.0,3.6,0,0
21700.0,7400.0,0.342,711.0,10.0,0,0
114800.0,15700.0,0.193,695.0,9.1,1,1
38200.0,20700.0,0.241,702.0,4.2,0,0
63500.0,17900.0,0.152,595.0,5.4,0,0
34900.0,7300.0,0.358,624.0,16.5,0,0
25200.0,7800.0,0.067,678.0,2.3,0,0
60000.0,18900.0,0.27,657.0,5.9,0,0
72500.0,29600.0,0.183,651.0,4.1,0,0
46100.0,16100.0,0.28,749.0,17.2,0,0
25300.0,6100.0,0.421,671.0,4.5,1,1
68500.0,11300.0,0.057,730.0,6.8,0,0
119500.0,20100.0,0.181,692.0,2.9,0,0
33500.0,13300.0,0.244,679.0,5.5,1,1
80300.0,37100.0,0.108,758.0,8.3,0,0
67700.0,10500.0,0.194,723.0,4.2,0,0
32100.0,12200.0,0.23,692.0,11.3,0,0
87500.0,42600.0,0.323,679.0,7.9,0,0
65500.0,8000.0,0.179,780.0,4.3,0,0
58500.0,29100.0,0.044,617.0,14.4,0,0
96100.0,19300.0,0.516,706.0,5.5,1,1
62200.0,31000.0,0.109,692.0,3.2,0,0
96200.0,38800.0,0.121,665.0,0.5,0,0
153800.0,63900.0,0.162,779.0,6.1,0,0
66400.0,10400.0,0.125,698.0,2.0,0,0
71900.0,38500.0,0.26,681.0,6.3,0,0
50500.0,15100.0,0.149,680.0,5.4,0,0
105600.0,30900.0,0.382,700.0,3.7,0,0
40200.0,21300.0,0.132,,8.4,0,0
51700.0,12200.0,0.249,651.0,2.1,0,0
60600.0,32000.0,0.317,709.0,2.3,1,1
58200.0,12100.0,0.206,719.0,6.5,0,0
48300.0,27200.0,0.229,647.0,5.2,0,0
84300.0,21300.0,0.318,651.0,4.0,0,0
55600.0,29500.0,0.135,682.0,28.3,0,0
29200.0,3400.0,0.081,650.0,8.8,0,0
93100.0,32800.0,0.309,728.0,6.6,0,0
113600.0,54700.0,0.369,601.0,8.0,1,1
51000.0,12700.0,0.036,617.0,9.1,0,0
99700.0,13400.0,0.17,762.0,13.2,0,0
51400.0,14900.0,0.091,697.0,10.3,0,0
43800.0,16300.0,0.262,647.0,5.1,0,0
44900.0,5600.0,0.353,637.0,10.6,1,1
110000.0,20800.0,0.065,710.0,4.4,0,0
100100.0,39300.0,0.151,706.0,1.0,0,0
79100.0,31000.0,0.132,772.0,1.8,0,0
43500.0,19900.0,0.305,667.0,5.8,1,1
82000.0,20600.0,0.14,649.0,3.9,0,0
42400.0,15800.0,0.19,655.0,5.6,0,0
77200.0,35200.0,0.246,672.0,14.1,0,0
51200.0,21300.0,0.03,618.0,5.7,0,0
50800.0,23900.0,0.324,759.0,2.4,1,1
51600.0,7000.0,0.341,695.0,2.1,1,1
30000.0,12700.0,0.158,583.0,6.8,0,0
33500.0,6500.0,0.225,754.0,8.9,0,0
58800.0,17500.0,0.353,659.0,5.5,0,0
42600.0,14100.0,0.209,633.0,6.0,1,1
82700.0,13400.0,0.156,659.0,1.4,0,0
93500.0,16200.0,0.312,645.0,2.5,1,1
35900.0,5300.0,0.3,,4.0,0,0
36600.0,8400.0,0.379,671.0,12.0,1,1
58400.0,26800.0,0.249,653.0,6.4,0,0
122400.0,31200.0,0.271,840.0,3.6,0,0
47000.0,17500.0,0.1,685.0,5.1,0,0
73700.0,40300.0,0.07,703.0,3.3,0,0
34700.0,6800.0,0.112,636.0,5.0,0,0
45000.0,11500.0,0.299,690.0,7.7,0,0
73100.0,28700.0,0.227,718.0,6.0,0,0
56700.0,6100.0,0.029,622.0,12.9,0,0
73400.0,30500.0,0.134,691.0,3.8,0,0
64400.0,10800.0,0.294,659.0,10.4,0,0
61300.0,35200.0,0.208,574.0,22.0,1,1
60800.0,34700.0,0.104,711.0,1.6,0,0
99500.0,28300.0,0.064,625.0,4.6,0,0
60100.0,19100.0,0.153,638.0,0.3,0,0
83100.0,35900.0,0.213,790.0,4.1,0,0
56000.0,21000.0,0.177,755.0,4.8,0,0
63400.0,36800.0,0.232,690.0,4.3,1,1
42200.0,22900.0,0.222,681.0,2.7,1,1
29500.0,15500.0,0.379,651.0,5.8,1,1
52900.0,17900.0,0.144,618.0,5.9,0,0
63400.0,23300.0,0.176,658.0,2.2,0,0
51800.0,9600.0,0.265,744.0,10.4,0,0
74000.0,38600.0,0.201,674.0,1.4,0,0
46300.0,14300.0,0.288,633.0,3.7,0,0
37600.0,17200.0,0.035,746.0,2.4,0,0
36500.0,8900.0,0.412,,1.7,0,1
76800.0,40800.0,0.17,699.0,3.1,0,0
45700.0,17000.0,0.094,,6.5,0,0
61200.0,21900.0,0.335,707.0,7.2,0,0
37200.0,12900.0,0.074,622.0,13.6,0,0
44900.0,4900.0,0.15,679.0,6.5,0,0
60300.0,25300.0,0.097,678.0,4.7,0,0
88500.0,24800.0,0.278,635.0,7.8,0,0
41700.0,16600.0,0.074,610.0,6.8,0,0
36400.0,17600.0,0.09,764.0,4.9,0,0
60200.0,17400.0,0.24,557.0,3.3,0,0
63800.0,10100.0,0.161,651.0,9.5,0,0
51900.0,19600.0,0.244,647.0,3.6,1,1
92500.0,30000.0,0.301,703.0,0.5,0,0
33100.0,7200.0,0.336,727.0,8.4,0,0
45200.0,20200.0,0.329,671.0,9.6,1,1
60300.0,32400.0,0.176,647.0,2.1,0,0
44400.0,21000.0,0.101,593.0,1.8,1,1
67800.0,33600.0,0.037,638.0,1.0,0,0
60400.0,22300.0,0.027,725.0,5.5,0,0
55200.0,28700.0,0.228,683.0,7.5,0,0
140200.0,80700.0,0.19,724.0,4.3,0,0
42600.0,14900.0,0.254,654.0,8.1,1,1
55000.0,24200.0,0.149,702.0,2.5,0,0
71500.0,11900.0,0.285,754.0,6.1,0,0
46300.0,19900.0,0.281,626.0,1.0,1,1
63200.0,29100.0,0.145,783.0,4.6,0,0
81300.0,40200.0,0.169,728.0,5.4,0,0
65000.0,39000.0,0.285,686.0,6.1,0,0
78200.0,43200.0,0.139,,9.5,0,0
52900.0,8700.0,0.26,680.0,11.7,0,0
55000.0,19700.0,0.207,742.0,4.5,0,0
118200.0,47100.0,0.292,768.0,3.3,0,0
71200.0,9200.0,0.286,684.0,5.9,0,0
84600.0,45900.0,0.169,653.0,1.7,0,0
48000.0,28500.0,0.139,686.0,5.6,0,0
55900.0,13600.0,0.298,594.0,4.2,0,0
90700.0,16400.0,0.064,750.0,4.1,0,0
62300.0,35800.0,0.328,725.0,4.9,1,1
39100.0,12100.0,0.456,613.0,4.2,1,1
44100.0,10900.0,0.159,578.0,6.2,0,0
59000.0,9200.0,0.1,718.0,3.0,0,0
104600.0,57800.0,0.128,661.0,7.3,0,0
72800.0,11000.0,0.202,721.0,2.6,0,0
46300.0,20000.0,0.204,580.0,10.7,1,1
60100.0,11600.0,0.22,671.0,3.1,1,1
61800.0,15200.0,0.18,690.0,3.3,0,0
33700.0,15700.0,0.083,661.0,6.6,0,0
59800.0,29800.0,0.14,711.0,4.1,1,1
53500.0,12300.0,0.286,,10.3,0,0
57400.0,13000.0,0.111,,4.0,0,0
44200.0,11000.0,0.157,563.0,3.1,0,0
69000.0,25200.0,0.158,626.0,2.4,0,0
52400.0,20200.0,0.188,705.0,1.8,0,0
46200.0,21400.0,0.37,660.0,5.4,1,1
115800.0,17600.0,0.345,636.0,3.3,1,1
53100.0,22000.0,0.028,735.0,7.7,0,0
37500.0,7500.0,0.08,771.0,3.3,0,0
92800.0,20600.0,0.311,720.0,8.2,0,0
99300.0,11300.0,0.178,670.0,11.1,0,1
43200.0,5100.0,0.252,744.0,1.7,0,0
52000.0,16000.0,0.082,693.0,6.8,0,0
56900.0,17300.0,0.159,615.0,1.6,0,0
52600.0,10700.0,0.32,670.0,4.1,1,1
37300.0,22000.0,0.261,726.0,9.6,0,0
41400.0,22900.0,0.299,692.0,6.5,1,1
127800.0,54700.0,0.168,649.0,6.2,0,0
48800.0,9500.0,0.251,730.0,15.6,0,0
50200.0,14200.0,0.206,,3.1,0,0
79200.0,31000.0,0.045,739.0,6.0,0,0
51000.0,5900.0,0.332,711.0,5.1,1,1
47700.0,11600.0,0.524,677.0,6.7,1,1
41800.0,9100.0,0.175,747.0,2.3,0,0
72700.0,8900.0,0.094,750.0,4.4,0,0
64800.0,21100.0,0.069,666.0,8.3,0,0
89300.0,48200.0,0.124,621.0,8.8,0,0
51900.0,15200.0,0.292,670.0,0.3,1,1
95100.0,47000.0,0.203,683.0,14.0,0,0
63600.0,28400.0,0.196,658.0,9.2,1,1
50100.0,19200.0,0.432,722.0,6.2,0,0
70800.0,22200.0,0.278,659.0,12.0,1,1
68100.0,17500.0,0.313,654.0,4.7,0,0
66400.0,33000.0,0.113,646.0,4.4,1,1
46300.0,11300.0,0.109,685.0,4.9,0,0
58300.0,6700.0,0.158,673.0,5.4,0,0
56300.0,23200.0,0.125,598.0,5.8,0,0
78000.0,46500.0,0.053,759.0,2.6,0,0
94600.0,43800.0,0.105,,1.8,1,1
80800.0,26200.0,0.212,685.0,7.4,0,0
78400.0,41600.0,0.16,689.0,5.5,0,0
88900.0,47300.0,0.183,726.0,2.7,0,0
93000.0,32900.0,0.261,630.0,7.6,0,0
52700.0,14900.0,0.161,679.0,0.7,0,0
40200.0,7900.0,0.239,798.0,1.4,0,0
63900.0,29700.0,0.259,657.0,6.3,0,0
102500.0,18600.0,0.155,599.0,9.0,0,0
39000.0,9000.0,0.05,737.0,6.6,0,0
43200.0,17700.0,0.226,679.0,4.4,1,1
61800.0,25300.0,0.313,723.0,5.3,1,1
49800.0,29700.0,0.249,725.0,12.3,0,0
85600.0,12800.0,0.339,667.0,8.7,0,0
62100.0,25800.0,0.17,,10.7,0,0
81200.0,33900.0,0.254,787.0,0.8,0,0
67200.0,23300.0,0.13,738.0,7.9,0,0
69700.0,27600.0,0.258,660.0,1.9,1,1
40100.0,17300.0,0.209,711.0,4.5,0,0
48300.0,27900.0,0.141,736.0,3.2,0,0
30400.0,9200.0,0.161,710.0,6.4,0,0
46200.0,12000.0,0.024,722.0,7.6,0,0
49900.0,11300.0,0.037,735.0,1.0,0,0
68200.0,9300.0,0.203,707.0,2.2,0,0
40400.0,19900.0,0.162,693.0,5.7,0,0
112700.0,29700.0,0.122,728.0,11.1,0,0
92700.0,34200.0,0.228,697.0,10.8,0,0
42400.0,18300.0,0.128,656.0,1.5,1,1
31800.0,8400.0,0.407,695.0,2.3,1,1
34600.0,13300.0,0.27,687.0,5.9,1,1
67400.0,22700.0,0.161,637.0,4.5,0,0
39300.0,8200.0,0.116,717.0,3.1,0,0
54700.0,12300.0,0.21,676.0,5.1,0,0
73700.0,38200.0,0.084,642.0,5.8,0,0
69500.0,26000.0,0.283,612.0,3.3,0,0
78300.0,23700.0,0.147,,10.4,0,0
38600.0,5800.0,0.153,605.0,2.1,1,1
76300.0,11700.0,0.271,666.0,3.0,0,0
77200.0,21500.0,0.161,682.0,17.0,0,0
84500.0,35500.0,0.205,682.0,2.7,0,0
80900.0,13000.0,0.111,649.0,1.1,0,0
38800.0,17100.0,0.245,551.0,1.6,0,1
25800.0,3100.0,0.255,621.0,5.0,0,0
68900.0,27200.0,0.335,612.0,4.4,0,0
106100.0,29500.0,0.299,738.0,7.2,0,0
46300.0,5500.0,0.347,756.0,5.0,0,0
46200.0,24400.0,0.129,772.0,8.9,0,0
64500.0,17000.0,0.175,647.0,9.7,0,0
88600.0,51200.0,0.294,596.0,8.2,1,1
78500.0,8700.0,0.167,,0.8,0,0
40200.0,19600.0,0.306,639.0,5.7,1,1
52200.0,31000.0,0.333,693.0,8.0,0,0
49900.0,16600.0,0.022,811.0,1.6,0,0
74300.0,28900.0,0.27,642.0,13.6,1,1
79200.0,32300.0,0.292,745.0,1.2,0,0
44600.0,9200.0,0.283,648.0,3.4,0,0
45800.0,21700.0,0.146,738.0,4.8,0,0
67200.0,34200.0,0.414,677.0,1.9,1,1
56300.0,30900.0,0.322,,6.1,0,0
46500.0,20700.0,0.161,720.0,5.0,0,0
51900.0,8900.0,0.03,,1.4,0,0
75100.0,11500.0,0.331,,2.4,1,1
53800.0,15600.0,0.091,770.0,3.1,0,0
58300.0,25000.0,0.213,633.0,3.6,0,0
46400.0,10000.0,0.071,731.0,11.2,0,0
74900.0,32900.0,0.07,567.0,1.8,0,0
50800.0,18800.0,0.226,622.0,6.1,0,0
66700.0,26000.0,0.114,606.0,3.7,0,0
64600.0,26200.0,0.151,591.0,7.2,0,0
53100.0,28000.0,0.161,692.0,5.9,0,0
45500.0,27300.0,0.255,667.0,3.6,0,0
59300.0,8400.0,0.256,609.0,15.4,0,0
54700.0,29500.0,0.281,699.0,6.2,0,0
86800.0,51200.0,0.425,592.0,7.2,1,1
45300.0,10400.0,0.269,750.0,3.1,0,0
79400.0,10900.0,0.101,,5.3,0,0
93000.0,18800.0,0.345,671.0,9.1,0,0
76700.0,22000.0,0.139,717.0,9.1,0,0
79100.0,32700.0,0.161,661.0,1.3,0,0
55900.0,20400.0,0.301,610.0,2.2,1,1
71600.0,14500.0,0.068,623.0,9.4,0,0
71800.0,10000.0,0.036,660.0,4.4,0,0
34900.0,3900.0,0.158,718.0,13.4,0,0
54700.0,24800.0,0.052,678.0,9.8,0,0
40200.0,14100.0,0.063,,2.1,0,0
32000.0,7700.0,0.163,573.0,4.1,0,0
60900.0,21500.0,0.081,626.0,7.3,0,0
71600.0,14100.0,0.227,737.0,3.0,0,0
48700.0,21300.0,0.216,792.0,5.3,0,0
73700.0,20800.0,0.234,725.0,3.7,0,0
75200.0,27900.0,0.197,708.0,3.1,0,0
63700.0,16600.0,0.11,691.0,3.3,0,0
51800.0,24700.0,0.418,627.0,7.7,1,1
78100.0,43400.0,0.069,698.0,7.6,0,0
114400.0,35100.0,0.186,680.0,2.4,0,0
30100.0,14000.0,0.138,655.0,5.1,0,0
79700.0,21200.0,0.172,730.0,2.1,0,0
41300.0,8500.0,0.35,607.0,2.7,0,0
83100.0,13100.0,0.127,779.0,15.8,0,0
87600.0,38100.0,0.088,,3.4,0,0
